# Region type : patch velocity_inlet
# Faces       : 1888
# Area        : 4.314365e-03
# Scale factor: 1.000000e+00
# Time        	sum(phi)
852           	-4.314365e-03
853           	-4.314365e-03
854           	-4.314365e-03
855           	-4.314365e-03
856           	-4.314365e-03
857           	-4.314365e-03
858           	-4.314365e-03
859           	-4.314365e-03
860           	-4.314365e-03
861           	-4.314365e-03
862           	-4.314365e-03
863           	-4.314365e-03
864           	-4.314365e-03
865           	-4.314365e-03
866           	-4.314365e-03
867           	-4.314365e-03
868           	-4.314365e-03
869           	-4.314365e-03
870           	-4.314365e-03
871           	-4.314365e-03
872           	-4.314365e-03
873           	-4.314365e-03
874           	-4.314365e-03
875           	-4.314365e-03
876           	-4.314365e-03
877           	-4.314365e-03
878           	-4.314365e-03
879           	-4.314365e-03
880           	-4.314365e-03
881           	-4.314365e-03
882           	-4.314365e-03
883           	-4.314365e-03
884           	-4.314365e-03
885           	-4.314365e-03
886           	-4.314365e-03
887           	-4.314365e-03
888           	-4.314365e-03
889           	-4.314365e-03
890           	-4.314365e-03
891           	-4.314365e-03
892           	-4.314365e-03
893           	-4.314365e-03
894           	-4.314365e-03
895           	-4.314365e-03
896           	-4.314365e-03
897           	-4.314365e-03
898           	-4.314365e-03
899           	-4.314365e-03
900           	-4.314365e-03
901           	-4.314365e-03
902           	-4.314365e-03
903           	-4.314365e-03
904           	-4.314365e-03
905           	-4.314365e-03
906           	-4.314365e-03
907           	-4.314365e-03
908           	-4.314365e-03
909           	-4.314365e-03
910           	-4.314365e-03
911           	-4.314365e-03
912           	-4.314365e-03
913           	-4.314365e-03
914           	-4.314365e-03
915           	-4.314365e-03
916           	-4.314365e-03
917           	-4.314365e-03
918           	-4.314365e-03
919           	-4.314365e-03
920           	-4.314365e-03
921           	-4.314365e-03
922           	-4.314365e-03
923           	-4.314365e-03
924           	-4.314365e-03
925           	-4.314365e-03
926           	-4.314365e-03
927           	-4.314365e-03
928           	-4.314365e-03
929           	-4.314365e-03
930           	-4.314365e-03
931           	-4.314365e-03
932           	-4.314365e-03
933           	-4.314365e-03
934           	-4.314365e-03
935           	-4.314365e-03
936           	-4.314365e-03
937           	-4.314365e-03
938           	-4.314365e-03
939           	-4.314365e-03
940           	-4.314365e-03
941           	-4.314365e-03
942           	-4.314365e-03
943           	-4.314365e-03
944           	-4.314365e-03
945           	-4.314365e-03
946           	-4.314365e-03
947           	-4.314365e-03
948           	-4.314365e-03
949           	-4.314365e-03
950           	-4.314365e-03
951           	-4.314365e-03
952           	-4.314365e-03
953           	-4.314365e-03
954           	-4.314365e-03
955           	-4.314365e-03
